Nivel de consistência; Data; Vazão
2;1997-01-07;70.611
2;1997-01-08;68.526
2;1997-01-09;68.824
2;1997-01-09;93.017
2;1997-01-09;107.242
2;1997-01-09;101.037
2;1997-01-09;92.035
2;1997-01-09;91.058
2;1997-01-09;93.017
2;1997-01-09;83.407
2;1997-01-09;67.632
2;1997-01-09;59.29
2;1997-01-09;50.947
2;1997-01-09;55.714
2;1997-01-09;89.118
2;1997-01-09;161.388
2;1997-01-09;194.087
2;1997-01-09;203.716
2;1997-01-09;207.906
2;1997-01-09;213.55
2;1997-01-09;213.55
2;1997-01-09;205.108
2;1997-01-09;205.108
2;1997-01-09;194.087
2;1997-01-09;183.335
2;1997-02-01;170.276
2;1997-02-02;153.938
2;1997-02-03;145.443
2;1997-02-04;135.995
2;1997-02-05;126.829
2;1997-02-06;113.61
2;1997-02-07;101.037
2;1997-02-08;93.017
2;1997-02-09;83.407
2;1997-02-09;72.488
2;1997-02-09;81.54
2;1997-02-09;112.537
2;1997-02-09;129.094
2;1997-02-09;134.834
2;1997-02-09;131.377
2;1997-02-09;124.581
2;1997-02-09;126.829
2;1997-02-09;135.995
2;1997-02-09;133.677
2;1997-02-09;122.351
2;1997-02-09;108.292
2;1997-02-09;95.99
2;1997-02-09;85.292
2;1997-02-09;79.692
2;1997-02-09;72.488
2;1997-02-09;69.42
2;1997-02-09;66.44
2;1997-02-09;62.865
2;1997-03-01;58.694
2;1997-03-02;52.139
2;1997-03-03;48.266
2;1997-03-04;46.776
2;1997-03-05;47.074
2;1997-03-06;56.906
2;1997-03-07;65.248
2;1997-03-08;70.611
2;1997-03-09;76.052
2;1997-03-09;75.154
2;1997-03-09;68.824
2;1997-03-09;62.269
2;1997-03-09;55.118
2;1997-03-09;48.564
2;1997-03-09;46.776
2;1997-03-09;47.968
2;1997-03-09;46.18
2;1997-03-09;42.605
2;1997-03-09;38.434
2;1997-03-09;36.05
2;1997-03-09;33.667
2;1997-03-09;31.581
2;1997-03-09;30.092
2;1997-03-09;28.9
2;1997-03-09;28.304
2;1997-03-09;27.708
2;1997-03-09;26.517
2;1997-03-09;25.921
2;1997-03-09;24.133
2;1997-03-09;23.835
2;1997-03-09;23.835
2;1997-04-01;23.537
2;1997-04-02;23.835
2;1997-04-03;24.133
2;1997-04-04;24.431
2;1997-04-05;24.729
2;1997-04-06;24.133
2;1997-04-07;23.239
2;1997-04-08;22.643
2;1997-04-09;22.345
2;1997-04-09;22.047
2;1997-04-09;21.75
2;1997-04-09;21.154
2;1997-04-09;19.962
2;1997-04-09;18.77
2;1997-04-09;18.77
2;1997-04-09;18.77
2;1997-04-09;21.451
2;1997-04-09;24.133
2;1997-04-09;24.729
2;1997-04-09;25.325
2;1997-04-09;27.708
2;1997-04-09;27.708
2;1997-04-09;24.729
2;1997-04-09;20.558
2;1997-04-09;19.068
2;1997-04-09;18.174
2;1997-04-09;16.983
2;1997-04-09;16.983
2;1997-04-09;16.387
2;1997-04-09;16.089
2;1997-05-01;16.089
2;1997-05-02;15.791
2;1997-05-03;15.195
2;1997-05-04;14.599
2;1997-05-05;14.301
2;1997-05-06;15.195
2;1997-05-07;15.493
2;1997-05-08;15.195
2;1997-05-09;14.599
2;1997-05-09;14.301
2;1997-05-09;13.407
2;1997-05-09;13.109
2;1997-05-09;12.811
2;1997-05-09;12.811
2;1997-05-09;13.407
2;1997-05-09;14.003
2;1997-05-09;15.493
2;1997-05-09;16.089
2;1997-05-09;15.195
2;1997-05-09;14.599
2;1997-05-09;14.897
2;1997-05-09;30.092
2;1997-05-09;28.9
2;1997-05-09;24.133
2;1997-05-09;19.664
2;1997-05-09;22.643
2;1997-05-09;20.856
2;1997-05-09;19.366
2;1997-05-09;18.472
2;1997-05-09;18.174
2;1997-05-09;18.174
2;1997-06-01;17.876
2;1997-06-02;18.174
2;1997-06-03;17.578
2;1997-06-04;16.387
2;1997-06-05;15.791
2;1997-06-06;16.983
2;1997-06-07;16.983
2;1997-06-08;15.493
2;1997-06-09;14.003
2;1997-06-09;14.003
2;1997-06-09;13.705
2;1997-06-09;14.599
2;1997-06-09;15.195
2;1997-06-09;24.133
2;1997-06-09;32.177
2;1997-06-09;27.708
2;1997-06-09;21.75
2;1997-06-09;17.578
2;1997-06-09;16.387
2;1997-06-09;26.814
2;1997-06-09;42.605
2;1997-06-09;36.348
2;1997-06-09;28.006
2;1997-06-09;22.643
2;1997-06-09;19.962
2;1997-06-09;18.174
2;1997-06-09;36.646
2;1997-06-09;52.735
2;1997-06-09;60.183
2;1997-06-09;70.909
2;1997-07-01;95.99
2;1997-07-02;99.004
2;1997-07-03;94.995
2;1997-07-04;81.54
2;1997-07-05;68.824
2;1997-07-06;60.779
2;1997-07-07;48.564
2;1997-07-08;37.54
2;1997-07-09;30.39
2;1997-07-09;27.708
2;1997-07-09;25.325
2;1997-07-09;23.537
2;1997-07-09;22.047
2;1997-07-09;21.154
2;1997-07-09;20.558
2;1997-07-09;19.962
2;1997-07-09;19.366
2;1997-07-09;30.092
2;1997-07-09;37.242
2;1997-07-09;34.263
2;1997-07-09;39.626
2;1997-07-09;47.968
2;1997-07-09;46.776
2;1997-07-09;44.095
2;1997-07-09;40.818
2;1997-07-09;36.646
2;1997-07-09;30.688
2;1997-07-09;25.921
2;1997-07-09;22.047
2;1997-07-09;20.558
2;1997-07-09;19.962
2;1997-08-01;19.366
2;1997-08-02;19.366
2;1997-08-03;19.962
2;1997-08-04;21.154
2;1997-08-05;22.643
2;1997-08-06;24.729
2;1997-08-07;25.921
2;1997-08-08;25.325
2;1997-08-09;22.643
2;1997-08-09;20.558
2;1997-08-09;18.77
2;1997-08-09;18.174
2;1997-08-09;18.77
2;1997-08-09;17.578
2;1997-08-09;16.983
2;1997-08-09;16.983
2;1997-08-09;15.791
2;1997-08-09;15.493
2;1997-08-09;15.791
2;1997-08-09;15.195
2;1997-08-09;24.729
2;1997-08-09;42.307
2;1997-08-09;49.756
2;1997-08-09;61.971
2;1997-08-09;69.717
2;1997-08-09;70.909
2;1997-08-09;68.228
2;1997-08-09;63.163
2;1997-08-09;52.735
2;1997-08-09;39.924
2;1997-08-09;29.198
2;1997-09-01;23.835
2;1997-09-02;21.75
2;1997-09-03;20.26
2;1997-09-04;19.366
2;1997-09-05;19.068
2;1997-09-06;19.962
2;1997-09-07;19.366
2;1997-09-08;17.578
2;1997-09-09;16.684
2;1997-09-09;16.684
2;1997-09-09;21.75
2;1997-09-09;24.729
2;1997-09-09;20.26
2;1997-09-09;22.345
2;1997-09-09;55.417
2;1997-09-09;65.844
2;1997-09-09;67.632
2;1997-09-09;62.269
2;1997-09-09;61.971
2;1997-09-09;57.502
2;1997-09-09;59.886
2;1997-09-09;59.886
2;1997-09-09;60.481
2;1997-09-09;55.118
2;1997-09-09;46.18
2;1997-09-09;51.841
2;1997-09-09;53.331
2;1997-09-09;51.245
2;1997-09-09;56.608
2;1997-09-09;83.407
2;1997-10-01;107.242
2;1997-10-02;110.406
2;1997-10-03;104.119
2;1997-10-04;94.995
2;1997-10-05;84.347
2;1997-10-06;86.241
2;1997-10-07;117.945
2;1997-10-08;123.464
2;1997-10-09;122.351
2;1997-10-09;117.945
2;1997-10-09;121.243
2;1997-10-09;138.331
2;1997-10-09;141.867
2;1997-10-09;135.995
2;1997-10-09;127.959
2;1997-10-09;122.351
2;1997-10-09;114.687
2;1997-10-09;96.991
2;1997-10-09;79.692
2;1997-10-09;76.955
2;1997-10-09;89.118
2;1997-10-09;135.995
2;1997-10-09;144.247
2;1997-10-09;144.247
2;1997-10-09;141.867
2;1997-10-09;138.331
2;1997-10-09;127.959
2;1997-10-09;113.61
2;1997-10-09;85.292
2;1997-10-09;81.54
2;1997-10-09;87.196
2;1997-11-01;97.995
2;1997-11-02;96.991
2;1997-11-03;101.037
2;1997-11-04;103.087
2;1997-11-05;94.004
2;1997-11-06;85.292
2;1997-11-07;79.692
2;1997-11-08;74.261
2;1997-11-09;68.824
2;1997-11-09;61.971
2;1997-11-09;58.396
2;1997-11-09;64.652
2;1997-11-09;79.692
2;1997-11-09;94.995
2;1997-11-09;93.017
2;1997-11-09;94.995
2;1997-11-09;120.139
2;1997-11-09;152.712
2;1997-11-09;167.715
2;1997-11-09;167.715
2;1997-11-09;162.645
2;1997-11-09;165.171
2;1997-11-09;161.388
2;1997-11-09;163.906
2;1997-11-09;141.867
2;1997-11-09;127.959
2;1997-11-09;120.139
2;1997-11-09;126.829
2;1997-11-09;126.829
2;1997-11-09;120.139
2;1997-12-01;108.292
2;1997-12-02;103.087
2;1997-12-03;101.037
2;1997-12-04;94.995
2;1997-12-05;84.347
2;1997-12-06;70.611
2;1997-12-07;67.334
2;1997-12-08;65.248
2;1997-12-09;64.057
2;1997-12-09;63.163
2;1997-12-09;61.971
2;1997-12-09;57.204
2;1997-12-09;51.245
2;1997-12-09;49.756
2;1997-12-09;56.012
2;1997-12-09;56.31
2;1997-12-09;51.543
2;1997-12-09;46.18
2;1997-12-09;42.307
2;1997-12-09;39.626
2;1997-12-09;36.944
2;1997-12-09;38.136
2;1997-12-09;34.263
2;1997-12-09;37.838
2;1997-12-09;66.142
2;1997-12-09;87.196
2;1997-12-09;94.004
2;1997-12-09;95.99
2;1997-12-09;112.537
2;1997-12-09;119.04
2;1997-12-09;115.769
2;1998-01-01;106.197
2;1998-01-02;91.058
2;1998-01-03;77.863
2;1998-01-04;113.61
2;1998-01-05;135.995
2;1998-01-06;126.829
2;1998-01-07;113.61
2;1998-01-08;99.004
2;1998-01-09;106.197
2;1998-01-09;99.004
2;1998-01-09;89.118
2;1998-01-09;76.052
2;1998-01-09;68.526
2;1998-01-09;64.652
2;1998-01-09;69.122
2;1998-01-09;69.42
2;1998-01-09;68.228
2;1998-01-09;64.652
2;1998-01-09;59.29
2;1998-01-09;52.735
2;1998-01-09;44.691
2;1998-01-09;39.03
2;1998-01-09;36.05
2;1998-01-09;33.667
2;1998-01-09;39.03
2;1998-01-09;44.393
2;1998-01-09;58.694
2;1998-01-09;64.355
2;1998-01-09;64.951
2;1998-01-09;66.44
2;1998-01-09;68.526
2;1998-02-01;70.909
2;1998-02-02;71.207
2;1998-02-03;70.611
2;1998-02-04;70.015
2;1998-02-05;70.611
2;1998-02-06;76.955
2;1998-02-07;82.471
2;1998-02-08;73.372
2;1998-02-09;66.44
2;1998-02-09;57.204
2;1998-02-09;55.417
2;1998-02-09;64.652
2;1998-02-09;68.228
2;1998-02-09;67.632
2;1998-02-09;65.844
2;1998-02-09;64.057
2;1998-02-09;64.057
2;1998-02-09;62.567
2;1998-02-09;60.481
2;1998-02-09;59.588
2;1998-02-09;59.886
2;1998-02-09;65.248
2;1998-02-09;71.207
2;1998-02-09;74.261
2;1998-02-09;71.207
2;1998-02-09;68.824
2;1998-02-09;91.058
2;1998-02-09;162.645
2;1998-03-01;187.335
2;1998-03-02;178.06
2;1998-03-03;167.715
2;1998-03-04;156.404
2;1998-03-05;147.848
2;1998-03-06;143.055
2;1998-03-07;132.525
2;1998-03-08;126.829
2;1998-03-09;104.119
2;1998-03-09;93.017
2;1998-03-09;76.955
2;1998-03-09;69.42
2;1998-03-09;65.546
2;1998-03-09;79.692
2;1998-03-09;107.242
2;1998-03-09;107.242
2;1998-03-09;99.004
2;1998-03-09;114.687
2;1998-03-09;165.171
2;1998-03-09;172.853
2;1998-03-09;179.372
2;1998-03-09;175.448
2;1998-03-09;168.993
2;1998-03-09;157.644
2;1998-03-09;150.271
2;1998-03-09;145.443
2;1998-03-09;138.331
2;1998-03-09;133.677
2;1998-03-09;140.684
2;1998-03-09;150.271
2;1998-03-09;152.712
2;1998-04-01;163.906
2;1998-04-02;172.853
2;1998-04-03;170.276
2;1998-04-04;162.645
2;1998-04-05;150.271
2;1998-04-06;139.505
2;1998-04-07;129.094
2;1998-04-08;120.139
2;1998-04-09;111.469
2;1998-04-09;97.995
2;1998-04-09;87.196
2;1998-04-09;76.052
2;1998-04-09;69.717
2;1998-04-09;65.546
2;1998-04-09;61.375
2;1998-04-09;61.375
2;1998-04-09;68.824
2;1998-04-09;99.004
2;1998-04-09;96.991
2;1998-04-09;86.241
2;1998-04-09;71.207
2;1998-04-09;67.334
2;1998-04-09;67.93
2;1998-04-09;119.04
2;1998-04-09;146.643
2;1998-04-09;156.404
2;1998-04-09;157.644
2;1998-04-09;170.276
2;1998-04-09;174.149
2;1998-04-09;165.171
2;1998-05-01;155.169
2;1998-05-02;144.247
2;1998-05-03;129.094
2;1998-05-04;113.61
2;1998-05-05;99.004
2;1998-05-06;84.347
2;1998-05-07;71.207
2;1998-05-08;67.632
2;1998-05-09;62.865
2;1998-05-09;58.396
2;1998-05-09;54.225
2;1998-05-09;50.947
2;1998-05-09;46.776
2;1998-05-09;45.584
2;1998-05-09;48.862
2;1998-05-09;53.331
2;1998-05-09;51.543
2;1998-05-09;48.266
2;1998-05-09;45.287
2;1998-05-09;42.605
2;1998-05-09;40.818
2;1998-05-09;39.626
2;1998-05-09;37.242
2;1998-05-09;36.646
2;1998-05-09;34.859
2;1998-05-09;34.263
2;1998-05-09;44.393
2;1998-05-09;48.564
2;1998-05-09;47.968
2;1998-05-09;45.584
2;1998-05-09;45.287
2;1998-06-01;43.797
2;1998-06-02;41.711
2;1998-06-03;38.732
2;1998-06-04;36.348
2;1998-06-05;34.561
2;1998-06-06;33.071
2;1998-06-07;31.879
2;1998-06-08;30.688
2;1998-06-09;29.794
2;1998-06-09;29.198
2;1998-06-09;30.092
2;1998-06-09;30.39
2;1998-06-09;29.794
2;1998-06-09;27.41
2;1998-06-09;26.517
2;1998-06-09;25.921
2;1998-06-09;25.325
2;1998-06-09;25.325
2;1998-06-09;55.714
2;1998-06-09;81.54
2;1998-06-09;94.995
2;1998-06-09;94.995
2;1998-06-09;87.196
2;1998-06-09;81.54
2;1998-06-09;73.372
2;1998-06-09;67.632
2;1998-06-09;61.077
2;1998-06-09;53.033
2;1998-06-09;45.584
2;1998-06-09;38.732
2;1998-07-01;35.455
2;1998-07-02;31.879
2;1998-07-03;47.074
2;1998-07-04;77.863
2;1998-07-05;105.156
2;1998-07-06;105.156
2;1998-07-07;101.037
2;1998-07-08;97.995
2;1998-07-09;143.055
2;1998-07-09;160.136
2;1998-07-09;162.645
2;1998-07-09;160.136
2;1998-07-09;149.058
2;1998-07-09;137.161
2;1998-07-09;122.351
2;1998-07-09;105.156
2;1998-07-09;89.118
2;1998-07-09;71.207
2;1998-07-09;62.865
2;1998-07-09;58.098
2;1998-07-09;56.608
2;1998-07-09;53.629
2;1998-07-09;53.927
2;1998-07-09;55.714
2;1998-07-09;53.927
2;1998-07-09;51.245
2;1998-07-09;47.968
2;1998-07-09;43.797
2;1998-07-09;41.413
2;1998-07-09;39.328
2;1998-07-09;37.242
2;1998-08-01;35.753
2;1998-08-02;48.266
2;1998-08-03;56.012
2;1998-08-04;55.118
2;1998-08-05;62.567
2;1998-08-06;89.118
2;1998-08-07;101.037
2;1998-08-08;96.991
2;1998-08-09;88.154
2;1998-08-09;79.692
2;1998-08-09;70.015
2;1998-08-09;65.248
2;1998-08-09;87.196
2;1998-08-09;178.06
2;1998-08-09;209.311
2;1998-08-09;213.55
2;1998-08-09;205.108
2;1998-08-09;191.374
2;1998-08-09;196.817
2;1998-08-09;207.906
2;1998-08-09;203.716
2;1998-08-09;196.817
2;1998-08-09;180.689
2;1998-08-09;165.171
2;1998-08-09;147.848
2;1998-08-09;132.525
2;1998-08-09;115.769
2;1998-08-09;96.991
2;1998-08-09;83.407
2;1998-08-09;70.611
2;1998-08-09;66.44
2;1998-09-01;60.481
2;1998-09-02;56.012
2;1998-09-03;52.139
2;1998-09-04;51.245
2;1998-09-05;59.886
2;1998-09-06;68.824
2;1998-09-07;79.692
2;1998-09-08;103.087
2;1998-09-09;120.139
2;1998-09-09;116.854
2;1998-09-09;110.406
2;1998-09-09;97.995
2;1998-09-09;90.086
2;1998-09-09;94.995
2;1998-09-09;107.242
2;1998-09-09;121.243
2;1998-09-09;119.04
2;1998-09-09;114.687
2;1998-09-09;123.464
2;1998-09-09;157.644
2;1998-09-09;175.448
2;1998-09-09;183.335
2;1998-09-09;183.335
2;1998-09-09;175.448
2;1998-09-09;162.645
2;1998-09-09;150.271
2;1998-09-09;143.055
2;1998-09-09;188.677
2;1998-09-09;247.29
2;1998-09-09;296.181
2;1998-10-01;312.776
2;1998-10-02;278.388
2;1998-10-03;235.307
2;1998-10-04;212.133
2;1998-10-05;198.189
2;1998-10-06;194.087
2;1998-10-07;205.108
2;1998-10-08;212.133
2;1998-10-09;217.827
2;1998-10-09;207.906
2;1998-10-09;196.817
2;1998-10-09;178.06
2;1998-10-09;166.441
2;1998-10-09;150.271
2;1998-10-09;135.995
2;1998-10-09;127.959
2;1998-10-09;131.377
2;1998-10-09;130.233
2;1998-10-09;124.581
2;1998-10-09;117.945
2;1998-10-09;109.347
2;1998-10-09;101.037
2;1998-10-09;91.058
2;1998-10-09;76.052
2;1998-10-09;68.824
2;1998-10-09;94.995
2;1998-10-09;124.581
2;1998-10-09;134.834
2;1998-10-09;139.505
2;1998-10-09;138.331
2;1998-10-09;133.677
2;1998-11-01;124.581
2;1998-11-02;109.347
2;1998-11-03;94.995
2;1998-11-04;81.54
2;1998-11-05;71.207
2;1998-11-06;67.632
2;1998-11-07;63.163
2;1998-11-08;58.694
2;1998-11-09;55.118
2;1998-11-09;51.841
2;1998-11-09;49.16
2;1998-11-09;46.18
2;1998-11-09;44.989
2;1998-11-09;44.095
2;1998-11-09;44.393
2;1998-11-09;43.499
2;1998-11-09;42.009
2;1998-11-09;40.222
2;1998-11-09;38.732
2;1998-11-09;37.838
2;1998-11-09;36.348
2;1998-11-09;37.242
2;1998-11-09;36.05
2;1998-11-09;33.965
2;1998-11-09;30.986
2;1998-11-09;30.688
2;1998-11-09;31.284
2;1998-11-09;30.986
2;1998-11-09;30.39
2;1998-11-09;29.198
2;1998-12-01;29.794
2;1998-12-02;28.304
2;1998-12-03;27.708
2;1998-12-04;27.41
2;1998-12-05;33.369
2;1998-12-06;36.348
2;1998-12-07;33.071
2;1998-12-08;29.496
2;1998-12-09;28.006
2;1998-12-09;26.814
2;1998-12-09;33.667
2;1998-12-09;45.584
2;1998-12-09;47.074
2;1998-12-09;42.605
2;1998-12-09;37.242
2;1998-12-09;35.455
2;1998-12-09;36.05
2;1998-12-09;40.818
2;1998-12-09;37.838
2;1998-12-09;37.54
2;1998-12-09;32.475
2;1998-12-09;31.284
2;1998-12-09;36.646
2;1998-12-09;54.225
2;1998-12-09;55.417
2;1998-12-09;53.331
2;1998-12-09;50.054
2;1998-12-09;45.584
2;1998-12-09;41.413
2;1998-12-09;36.646
2;1998-12-09;31.581
2;1999-01-01;28.602
2;1999-01-02;31.284
2;1999-01-03;32.475
2;1999-01-04;28.9
2;1999-01-05;42.009
2;1999-01-06;53.927
2;1999-01-07;56.608
2;1999-01-08;57.8
2;1999-01-09;62.865
2;1999-01-09;71.207
2;1999-01-09;90.086
2;1999-01-09;99.004
2;1999-01-09;104.119
2;1999-01-09;112.537
2;1999-01-09;113.61
2;1999-01-09;109.347
2;1999-01-09;109.347
2;1999-01-09;116.854
2;1999-01-09;122.351
2;1999-01-09;122.351
2;1999-01-09;116.854
2;1999-01-09;109.347
2;1999-01-09;113.61
2;1999-01-09;117.945
2;1999-01-09;124.581
2;1999-01-09;122.351
2;1999-01-09;115.769
2;1999-01-09;112.537
2;1999-01-09;109.347
2;1999-01-09;111.469
2;1999-01-09;109.347
2;1999-02-01;108.292
2;1999-02-02;108.292
2;1999-02-03;107.242
2;1999-02-04;105.156
2;1999-02-05;96.991
2;1999-02-06;82.471
2;1999-02-07;70.611
2;1999-02-08;65.844
2;1999-02-09;78.775
2;1999-02-09;115.769
2;1999-02-09;137.161
2;1999-02-09;145.443
2;1999-02-09;147.848
2;1999-02-09;146.643
2;1999-02-09;151.489
2;1999-02-09;155.169
2;1999-02-09;160.136
2;1999-02-09;161.388
2;1999-02-09;162.645
2;1999-02-09;158.888
2;1999-02-09;155.169
2;1999-02-09;160.136
2;1999-02-09;190.023
2;1999-02-09;200.944
2;1999-02-09;194.087
2;1999-02-09;183.335
2;1999-02-09;175.448
2;1999-02-09;167.715
2;1999-03-01;157.644
2;1999-03-02;147.848
2;1999-03-03;141.867
2;1999-03-04;132.525
2;1999-03-05;122.351
2;1999-03-06;109.347
2;1999-03-07;94.995
2;1999-03-08;80.614
2;1999-03-09;70.611
2;1999-03-09;64.652
2;1999-03-09;64.652
2;1999-03-09;63.163
2;1999-03-09;61.375
2;1999-03-09;59.29
2;1999-03-09;58.694
2;1999-03-09;58.098
2;1999-03-09;56.608
2;1999-03-09;53.331
2;1999-03-09;48.564
2;1999-03-09;45.287
2;1999-03-09;42.605
2;1999-03-09;40.222
2;1999-03-09;39.626
2;1999-03-09;41.413
2;1999-03-09;41.115
2;1999-03-09;40.52
2;1999-03-09;50.054
2;1999-03-09;58.098
2;1999-03-09;58.098
2;1999-03-09;53.927
2;1999-03-09;57.204
2;1999-04-01;70.015
2;1999-04-02;76.052
2;1999-04-03;71.207
2;1999-04-04;66.142
2;1999-04-05;58.396
2;1999-04-06;49.756
2;1999-04-07;47.968
2;1999-04-08;48.266
2;1999-04-09;43.797
2;1999-04-09;38.136
2;1999-04-09;35.455
2;1999-04-09;35.455
2;1999-04-09;42.307
2;1999-04-09;45.584
2;1999-04-09;46.478
2;1999-04-09;64.652
2;1999-04-09;68.526
2;1999-04-09;69.717
2;1999-04-09;66.738
2;1999-04-09;60.779
2;1999-04-09;52.735
2;1999-04-09;43.797
2;1999-04-09;37.54
2;1999-04-09;34.263
2;1999-04-09;32.475
2;1999-04-09;30.39
2;1999-04-09;29.496
2;1999-04-09;28.9
2;1999-04-09;28.304
2;1999-04-09;28.006
2;1999-05-01;29.794
2;1999-05-02;28.9
2;1999-05-03;27.708
2;1999-05-04;25.623
2;1999-05-05;24.729
2;1999-05-06;32.475
2;1999-05-07;47.372
2;1999-05-08;54.523
2;1999-05-09;48.564
2;1999-05-09;43.201
2;1999-05-09;37.242
2;1999-05-09;34.859
2;1999-05-09;32.475
2;1999-05-09;30.986
2;1999-05-09;29.198
2;1999-05-09;27.708
2;1999-05-09;26.517
2;1999-05-09;26.219
2;1999-05-09;27.112
2;1999-05-09;25.921
2;1999-05-09;24.133
2;1999-05-09;22.941
2;1999-05-09;22.941
2;1999-05-09;22.643
2;1999-05-09;22.345
2;1999-05-09;22.345
2;1999-05-09;21.75
2;1999-05-09;21.451
2;1999-05-09;22.941
2;1999-05-09;24.133
2;1999-05-09;30.092
2;1999-06-01;28.9
2;1999-06-02;25.921
2;1999-06-03;23.239
2;1999-06-04;21.75
2;1999-06-05;21.154
2;1999-06-06;21.451
2;1999-06-07;21.154
2;1999-06-08;21.154
2;1999-06-09;20.856
2;1999-06-09;29.794
2;1999-06-09;53.629
2;1999-06-09;50.947
2;1999-06-09;43.797
2;1999-06-09;38.434
2;1999-06-09;40.222
2;1999-06-09;37.242
2;1999-06-09;32.475
2;1999-06-09;41.711
2;1999-06-09;56.31
2;1999-06-09;64.951
2;1999-06-09;74.261
2;1999-06-09;86.241
2;1999-06-09;77.863
2;1999-06-09;68.228
2;1999-06-09;63.163
2;1999-06-09;53.927
2;1999-06-09;44.989
2;1999-06-09;36.944
2;1999-06-09;33.071
2;1999-06-09;30.688
2;1999-07-01;29.496
2;1999-07-02;28.602
2;1999-07-03;50.947
2;1999-07-04;89.118
2;1999-07-05;167.715
2;1999-07-06;183.335
2;1999-07-07;192.728
2;1999-07-08;191.374
2;1999-07-09;180.689
2;1999-07-09;168.993
2;1999-07-09;145.443
2;1999-07-09;124.581
2;1999-07-09;105.156
2;1999-07-09;90.086
2;1999-07-09;71.505
2;1999-07-09;65.546
2;1999-07-09;61.077
2;1999-07-09;57.502
2;1999-07-09;52.139
2;1999-07-09;47.372
2;1999-07-09;44.393
2;1999-07-09;42.009
2;1999-07-09;40.818
2;1999-07-09;40.222
2;1999-07-09;39.03
2;1999-07-09;35.753
2;1999-07-09;33.667
2;1999-07-09;33.667
2;1999-07-09;34.263
2;1999-07-09;33.667
2;1999-07-09;31.879
2;1999-08-01;29.496
2;1999-08-02;28.602
2;1999-08-03;27.708
2;1999-08-04;27.112
2;1999-08-05;25.921
2;1999-08-06;25.325
2;1999-08-07;24.431
2;1999-08-08;25.921
2;1999-08-09;28.006
2;1999-08-09;29.496
2;1999-08-09;27.112
2;1999-08-09;23.537
2;1999-08-09;22.941
2;1999-08-09;22.941
2;1999-08-09;24.431
2;1999-08-09;22.941
2;1999-08-09;22.941
2;1999-08-09;24.431
2;1999-08-09;26.517
2;1999-08-09;27.112
2;1999-08-09;27.112
2;1999-08-09;24.729
2;1999-08-09;21.75
2;1999-08-09;22.643
2;1999-08-09;20.856
2;1999-08-09;21.154
2;1999-08-09;21.451
2;1999-08-09;20.26
2;1999-08-09;19.664
2;1999-08-09;19.664
2;1999-08-09;19.664
2;1999-09-01;19.068
2;1999-09-02;18.174
2;1999-09-03;17.578
2;1999-09-04;16.983
2;1999-09-05;16.387
2;1999-09-06;15.791
2;1999-09-07;16.387
2;1999-09-08;16.387
2;1999-09-09;33.667
2;1999-09-09;50.947
2;1999-09-09;55.417
2;1999-09-09;51.543
2;1999-09-09;49.756
2;1999-09-09;44.691
2;1999-09-09;61.077
2;1999-09-09;74.261
2;1999-09-09;78.775
2;1999-09-09;69.122
2;1999-09-09;62.567
2;1999-09-09;50.947
2;1999-09-09;36.646
2;1999-09-09;29.198
2;1999-09-09;27.708
2;1999-09-09;25.325
2;1999-09-09;24.729
2;1999-09-09;24.729
2;1999-09-09;23.835
2;1999-09-09;22.643
2;1999-09-09;22.047
2;1999-09-09;24.133
2;1999-10-01;24.729
2;1999-10-02;30.688
2;1999-10-03;37.838
2;1999-10-04;33.965
2;1999-10-05;30.092
2;1999-10-06;28.304
2;1999-10-07;25.921
2;1999-10-08;31.284
2;1999-10-09;39.03
2;1999-10-09;36.646
2;1999-10-09;32.475
2;1999-10-09;28.9
2;1999-10-09;25.921
2;1999-10-09;24.431
2;1999-10-09;22.643
2;1999-10-09;22.345
2;1999-10-09;59.29
2;1999-10-09;69.42
2;1999-10-09;70.611
2;1999-10-09;66.44
2;1999-10-09;59.886
2;1999-10-09;49.756
2;1999-10-09;41.413
2;1999-10-09;35.157
2;1999-10-09;31.879
2;1999-10-09;30.092
2;1999-10-09;28.9
2;1999-10-09;36.05
2;1999-10-09;52.735
2;1999-10-09;54.821
2;1999-10-09;44.095
2;1999-11-01;33.667
2;1999-11-02;30.986
2;1999-11-03;30.092
2;1999-11-04;29.198
2;1999-11-05;32.773
2;1999-11-06;37.242
2;1999-11-07;31.879
2;1999-11-08;26.814
2;1999-11-09;23.537
2;1999-11-09;22.643
2;1999-11-09;22.345
2;1999-11-09;26.814
2;1999-11-09;47.372
2;1999-11-09;50.947
2;1999-11-09;49.756
2;1999-11-09;42.009
2;1999-11-09;37.242
2;1999-11-09;32.773
2;1999-11-09;28.602
2;1999-11-09;24.431
2;1999-11-09;22.643
2;1999-11-09;21.154
2;1999-11-09;26.517
2;1999-11-09;27.708
2;1999-11-09;27.112
2;1999-11-09;26.517
2;1999-11-09;25.921
2;1999-11-09;23.239
2;1999-11-09;21.154
2;1999-11-09;19.664
2;1999-12-01;18.77
2;1999-12-02;17.876
2;1999-12-03;16.983
2;1999-12-04;21.75
2;1999-12-05;23.537
2;1999-12-06;23.239
2;1999-12-07;30.688
2;1999-12-08;30.986
2;1999-12-09;37.242
2;1999-12-09;37.242
2;1999-12-09;37.838
2;1999-12-09;36.646
2;1999-12-09;33.667
2;1999-12-09;41.711
2;1999-12-09;41.413
2;1999-12-09;34.859
2;1999-12-09;30.688
