Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:65025000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
65025000;2;01/08/1988;;1;1;18,001;12,857;15,545;1;28;1;1;1;;0;18,001;17,435;17,435;16,874;16,874;16,874;16,596;16,874;16,874;15,77;15,226;15,226;15,497;15,226;15,77;16,044;15,77;15,497;15,77;15,77;16,044;16,319;16,044;15,77;13,633;13,372;13,114;12,857;12,857;13,372;13,114;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/1988;;1;1;53,161;10,137;24,635;18;12;1;1;1;;0;12,601;11,845;11,596;12,095;12,095;13,114;13,114;11,596;11,103;11,103;10,617;10,137;10,376;25,222;34,185;28,119;29,106;53,161;53,161;45,846;42,376;45,846;41,723;38,199;34,488;30,629;24,592;22,122;20,323;18,574;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/1988;;1;1;54,753;12,601;25,072;27;19;1;1;1;;0;16,874;15,77;15,77;27,792;29,763;26,497;22,732;17,718;15,226;13,633;13,633;14,158;14,158;15,226;16,319;16,319;14,689;13,114;12,601;24,906;28,447;25,222;31,505;33,883;32,686;49,261;54,753;50,808;44,025;38,831;30,92;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/1988;;1;1;32,234;12,152;17,816;1;26;1;1;1;;0;32,234;26,478;23,476;22,153;20,182;19,203;18,553;18,229;17,582;16,295;16,295;17,582;18,229;19,529;17,582;18,878;20,837;20,509;18,229;16,615;15,017;16,937;15,654;13,434;12,566;12,152;12,566;12,566;12,566;12,358;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/1988;;1;1;48,26;10,546;17,272;31;19;1;1;1;;0;12,566;15,654;15,335;14,065;12,775;12,152;11,54;10,94;10,94;10,94;11,339;11,743;11,139;15,017;20,509;16,937;14,065;11,339;10,546;13,119;13,749;12,566;11,743;11,743;13,119;18,553;24,14;32,234;39,824;46,844;48,26;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/01/1989;;1;1;132,525;36,701;84,778;11;3;1;1;1;;0;47,552;41,919;36,701;37,739;57,917;66,994;73,602;81,753;96,007;117,945;132,525;131,377;131,377;120,139;105,156;98,277;91,483;86,979;80,265;70,658;58,277;79,893;81,008;89,229;97,898;97,52;96,007;90,731;83,616;76,556;71,025;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/02/1989;;1;1;111,469;38,433;65,118;4;27;2;2;2;;0;69,557;86,231;103,087;111,469;105,156;97,142;91,483;86,979;77,297;64,076;51,104;44,023;41,919;44,023;43,672;57,917;65,169;61,17;65,533;66,628;63,348;56,116;49,68;47,552;45,784;41,919;38,433;46,844;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;;;;
65025000;2;01/03/1989;;1;1;64,076;24,14;41,119;3;30;2;2;2;;0;59,722;63,348;64,076;62,258;60,446;56,836;52,532;46,137;40,173;37,047;33,26;29,851;31,892;37,047;39,128;44,023;41,919;37,739;35,665;34,976;35,665;37,393;39,128;39,128;37,739;34,976;30,53;28,16;25,474;24,14;34,289;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;
65025000;2;01/04/1989;;1;1;91,483;24,806;51,958;7;26;1;1;1;;0;46,844;70,29;81,008;84,736;85,857;89,229;91,483;87,729;78,779;69,923;57,556;51,818;49,325;44,727;40,521;35,665;31,551;29,512;35,321;40,173;37,739;32,917;30,19;26,814;25,474;24,806;35,665;45,432;42,97;54,68;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/1989;;1;1;170,276;29,851;81,261;7;31;1;1;1;;0;67,725;92,989;99,035;117,945;143,055;166,441;170,276;167,715;161,388;150,271;130,233;113,61;97,142;90,731;81,753;74,339;64,076;53,247;46,844;42,619;41,22;39,824;37,047;36,01;35,665;35,321;35,321;34,289;32,234;30,87;29,851;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/06/1989;;1;1;35,665;19,529;28,744;25;24;1;1;1;;0;28,835;28,16;27,486;26,814;26,478;26,143;26,143;28,835;30,87;29,851;28,16;30,87;31,21;30,53;29,512;28,835;30,19;28,835;27,486;25,808;25,14;24,14;21,494;19,529;35,665;35,665;31,892;31,892;34,289;31,551;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/07/1989;;1;1;138,331;16,295;37,782;31;24;1;1;1;;0;28,835;25,808;26,814;29,512;28,835;29,512;29,512;28,16;25,474;24,14;23,145;22,153;21,494;20,837;20,182;19,203;19,529;19,529;19,203;18,878;18,229;17,905;16,937;16,295;21,823;46,491;80,636;97,52;107,242;129,094;138,331;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/08/1989;;1;1;144,247;20,837;54,192;1;19;1;1;1;;0;144,247;140,684;132,525;116,854;99,035;92,236;79,893;67,725;52,532;43,672;40,521;34,976;33,602;31,551;29,851;29,512;27,486;26,478;20,837;24,806;24,806;26,814;38,086;38,086;38,433;41,919;46,137;46,844;39,824;37,047;32,917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/1989;;1;1;198,189;20,509;86,435;15;5;1;1;1;;0;32,917;30,19;28,835;24,14;20,509;20,509;26,143;57,196;78,038;88,854;89,229;97,52;180,689;196,817;198,189;188,677;170,276;141,867;124,581;100,551;93,366;81,753;72,128;63,348;67,725;69,557;67,359;63,348;61,17;57,556;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/1989;;1;1;64,076;25,14;37,957;28;22;1;1;1;;0;53,605;44,023;43,672;44,023;43,672;37,739;35,321;32,917;30,53;29,174;30,19;40,521;41,569;38,433;34,632;30,53;30,19;30,87;29,174;26,814;26,143;25,14;32,575;30,87;29,512;26,814;56,836;64,076;62,621;53,605;40,87;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/1989;;1;1;37,393;14,699;23,731;13;19;2;2;2;;0;33,26;30,87;27,486;26,478;25,474;22,153;23,808;20,837;18,229;19,529;20,837;21,494;37,393;30,19;25,474;21,823;16,295;18,878;14,699;16,937;28,16;27,823;17,259;30,87;19,529;21,494;15,974;16,937;30,87;30,87;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/1989;;1;1;63,348;10,742;26,704;19;8;2;2;2;;0;26,814;23,808;21,823;18,553;21,165;15,654;13,434;10,742;10,742;11,339;10,742;11,54;15,017;11,339;13,119;13,434;18,229;12,775;63,348;63,348;62,621;61,17;61,17;50,392;46,844;37,739;20,182;19,529;19,529;19,529;22,153;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;
65025000;2;01/01/1990;;1;1;214,971;27,823;117,442;23;1;2;2;2;;0;27,823;31,892;42,97;49,325;52,532;56,116;59,361;63,348;67,359;72,128;80,636;88,854;97,52;106,197;113,61;120,139;125,703;138,331;151,489;163,906;190,023;206,505;214,971;210,719;202,328;191,374;176,752;158,888;140,684;123,464;115,769;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
65025000;2;01/02/1990;;1;1;113,61;35,321;68,13;12;28;2;2;2;;0;107,242;100,172;95,63;91,483;88,104;83,243;78,779;49,68;49,325;81,753;59,361;113,61;92,236;88,478;84,362;77,667;74,708;68,091;57,556;54,68;50,748;39,824;36,01;40,173;37,739;35,665;36,01;35,321;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;
65025000;2;01/03/1990;;1;1;66,994;31,21;50,058;31;1;2;2;2;;0;31,21;32,575;57,556;33,945;31,21;35,665;41,919;47,906;50,036;50,748;51,104;51,104;50,036;48,97;45,432;44,023;44,727;47,198;49,68;51,461;52,175;52,889;55,757;57,917;58,999;59,722;61,533;62,258;62,985;64,076;66,994;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
65025000;2;01/04/1990;;1;1;86,979;33,26;59,855;10;27;1;1;1;;0;65,898;69,557;73,233;71,76;69,923;69,19;72,128;73,97;82,87;86,979;86,231;83,243;83,989;76,186;75,077;46,844;45,079;40,87;44,727;47,552;37,739;38,086;42,619;41,22;37,393;34,289;33,26;52,532;44,023;69,19;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/1990;;1;1;102,06;33,602;58,983;1;13;1;1;1;;0;102,06;96,007;87,729;89,98;82,497;81,38;70,658;48,26;44,023;44,023;38,78;36,01;33,602;44,727;44,023;37,047;34,289;33,602;100,551;80,265;74,339;69,923;62,621;61,17;38,433;37,047;38,086;36,701;61,895;61,895;56,836;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/06/1990;;1;1;100,551;34,976;56,819;1;30;1;1;1;;0;100,551;82,497;87,729;81,38;75,077;77,297;69,557;51,818;45,784;47,552;46,491;51,818;55,039;51,104;50,392;40,173;43,321;45,432;41,22;37,393;54,68;58,277;58,277;59,361;54,68;54,68;52,532;51,104;44,375;34,976;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/07/1990;;1;1;222,141;32,575;97,842;23;3;2;2;2;;0;34,289;33,602;32,575;51,104;40,173;44,727;42,97;52,532;51,461;58,277;58,277;52,889;46,844;40,173;34,976;34,976;45,784;61,17;81,38;116,854;150,271;203,716;222,141;219,261;216,397;219,261;174,149;184,664;151,489;143,055;133,677;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
65025000;2;01/08/1990;;1;1;207,906;39,824;95,983;29;18;2;2;2;;0;116,854;114,687;100,551;91,483;81,753;73,233;72,128;60,446;63,348;62,258;61,17;56,116;54,68;53,605;44,023;48,26;41,919;39,824;52,532;167,715;158,888;156,404;138,331;122,351;116,854;113,61;120,139;114,687;207,906;138,331;131,377;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
65025000;2;01/09/1990;;1;1;137,161;76,556;91,418;1;30;2;2;2;;0;137,161;120,139;92,236;89,229;87,729;86,979;83,989;88,104;88,478;85,483;83,243;80,265;80,265;79,522;116,854;114,687;92,236;90,731;92,989;100,551;99,035;91,483;90,355;83,989;83,989;82,497;83,989;80,265;79,522;76,556;;2;2;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/1990;;1;1;141,867;54,68;87,126;18;31;2;2;2;;0;67,725;70,658;69,19;68,457;81,008;77,297;76,556;70,658;58,999;91,483;90,731;84,736;83,243;83,989;84,736;116,854;88,478;141,867;130,233;119,04;114,687;100,551;99,793;98,656;95,252;91,483;83,243;81,753;63,348;61,533;54,68;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/1990;;1;1;130,233;37,393;74,504;11;6;2;2;2;;0;58,999;57,556;51,818;45,432;43,321;37,393;92,236;91,107;87,729;81,008;130,233;117,945;113,61;117,945;115,769;69,557;85,109;76,556;76,186;76,556;75,817;72,864;71,025;68,823;63,348;62,621;54,68;51,818;44,727;43,321;;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/1990;;1;1;63,348;22,483;37,665;25;24;1;1;1;;0;36,355;36,701;32,917;34,289;34,632;34,289;33,602;34,289;34,976;34,976;34,289;37,047;37,393;40,521;40,173;45,432;44,727;32,917;31,551;28,835;26,478;25,14;24,14;22,483;63,348;55,039;51,818;46,844;45,432;44,023;42,97;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/01/1991;;1;1;63,348;18,553;43,268;27;22;1;1;1;;0;56,116;54,68;51,818;50,748;45,432;45,432;46,844;52,532;52,889;54,68;54,68;56,116;53,963;49,325;41,22;31,551;26,143;24,14;22,483;19,529;18,878;18,553;24,14;28,16;30,53;48,97;63,348;59,361;56,116;51,818;51,104;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/02/1991;;1;1;62,985;29,174;41,919;18;28;1;1;1;;0;52,532;51,461;44,023;37,739;34,976;33,945;31,551;34,976;35,321;38,433;37,393;41,22;42,619;47,552;46,491;59,722;57,556;62,985;58,999;56,836;55,039;29,512;30,87;31,551;31,21;30,19;29,851;29,174;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
65025000;2;01/03/1991;;1;1;91,107;41,569;56,763;22;5;1;1;1;;0;55,398;44,727;44,375;43,321;41,569;52,532;56,116;70,29;72,128;72,864;59,722;55,398;54,68;52,532;53,963;44,727;44,727;43,672;48,26;56,116;63,348;91,107;79,522;69,923;63,348;58,999;58,999;54,68;52,532;51,104;48,97;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/04/1991;;1;1;54,68;16,615;35,726;2;18;1;1;1;;0;52,532;54,68;54,68;52,532;47,906;27,486;23,476;27,486;45,432;45,432;51,104;50,392;48,26;47,552;46,491;24,14;24,14;16,615;16,937;24,14;20,837;18,229;37,739;40,521;28,16;27,15;33,602;32,917;34,289;16,937;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/1991;;1;1;27,486;10,94;17,018;13;31;2;2;2;;0;20,509;19,855;19,203;17,905;16,937;16,295;21,165;19,855;17,905;16,615;15,017;14,065;27,486;27,486;12,152;12,566;15,974;20,837;19,855;19,203;18,229;17,582;16,615;15,974;14,699;14,065;13,119;12,358;11,743;11,339;10,94;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;
65025000;2;01/06/1991;;1;1;77,297;8,844;31,389;22;6;2;2;2;;0;10,546;9,776;9,399;9,027;33,26;8,844;12,152;12,152;12,775;14,699;16,295;15,654;17,582;19,203;15,335;15,017;14,381;15,017;13,749;44,023;65,533;77,297;75,077;72,496;71,025;68,823;68,823;56,476;36,701;30,53;;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;
65025000;2;01/07/1991;;1;1;26,478;10,94;17,375;1;26;2;2;2;;0;26,478;25,474;23,476;22,153;20,837;20,509;19,203;19,855;19,203;18,553;17,905;18,878;18,553;18,878;17,905;16,615;16,295;15,974;15,974;15,974;15,974;15,017;15,974;15,017;14,699;10,94;10,94;13,119;12,566;13,119;12,566;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;
65025000;2;01/08/1991;;1;1;63,348;15,654;29,665;16;5;1;1;1;;0;15,974;16,295;16,295;16,295;15,654;16,937;17,582;16,295;37,047;51,104;50,392;51,818;59,722;58,277;31,551;63,348;63,348;23,145;23,476;23,476;23,145;24,806;19,529;24,14;28,16;17,259;16,615;22,814;28,16;24,14;22,814;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/1991;;1;1;24,806;12,775;20,17;1;7;1;1;1;;0;24,806;24,14;24,14;23,476;24,473;22,814;12,775;13,119;16,295;24,806;23,808;21,165;20,182;19,529;18,229;17,259;20,182;16,937;14,381;17,905;20,182;19,529;19,529;24,473;21,494;23,476;24,14;21,165;14,381;16,295;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/1991;;1;1;65,248;22,814;43,356;8;3;1;1;1;;0;24,14;24,473;22,814;62,985;47,968;47,372;44,989;65,248;64,057;62,567;43,797;44,393;43,201;42,605;42,009;35,157;44,393;47,968;41,413;35,157;42,009;42,009;44,393;47,67;42,307;37,242;41,711;42,307;42,009;41,413;34,263;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/1991;;1;1;48,564;24,729;36,706;15;10;1;1;1;;0;41,413;42,009;37,242;43,201;41,711;40,818;38,732;39,03;40,222;24,729;27,112;29,794;45,287;47,968;48,564;47,67;35,753;35,455;29,496;28,602;32,773;30,092;29,198;28,304;32,773;33,071;36,05;38,434;38,434;37,242;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/1991;;1;1;47,968;25,325;40,279;27;31;1;1;1;;0;47,372;47,67;46,478;44,989;38,732;37,242;35,157;34,263;37,242;41,115;46,18;44,691;43,797;43,201;41,711;41,413;40,52;38,732;38,136;37,54;35,753;34,263;47,372;44,691;43,797;43,499;47,968;47,074;25,921;26,814;25,325;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/01/1992;;1;1;35,753;4,767;21,663;9;28;1;1;1;;0;25,623;26,517;26,814;30,092;29,496;28,304;33,071;31,581;35,753;35,157;34,263;35,753;32,773;30,092;26,219;25,325;17,578;16,684;14,301;14,003;11,62;10,726;9,832;8,342;7,448;6,257;5,661;4,767;5,959;25,325;26,219;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/02/1992;;1;1;64,951;25,325;40,571;8;22;1;1;1;;0;47,67;44,393;43,201;41,711;40,818;39,03;38,434;64,951;61,375;58,098;58,992;50,947;47,67;44,989;44,095;41,711;40,818;38,732;38,136;35,157;31,581;25,325;26,219;28,304;29,198;30,092;29,198;28,602;27,112;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
65025000;2;01/03/1992;;1;1;61,375;25,325;45,748;8;13;1;1;1;;0;26,517;25,623;26,814;28,304;44,691;44,095;44,095;61,375;59,588;58,694;27,112;26,219;25,325;29,198;31,581;32,475;34,561;44,095;59,29;55,118;56,012;56,906;56,012;55,118;56,608;58,098;59,588;59,588;58,098;58,992;58,396;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/04/1992;;1;1;55,714;12,215;23,527;1;27;1;1;1;;0;55,714;51,841;49,458;45,882;39,626;34,561;30,092;27,708;26,219;20,26;20,856;19,664;22,047;22,643;20,26;18,472;16,684;14,897;14,003;14,897;15,195;14,599;14,003;13,407;13,407;13,407;12,215;14,003;13,407;16,387;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/1992;;1;1;210,719;16,387;51,948;31;12;1;1;1;;0;16,684;32,177;35,157;38,136;40,222;37,242;34,859;30,39;24,431;20,26;17,28;16,387;33,965;55,417;58,396;57,204;53,927;51,543;52,437;49,16;41,711;34,561;47,074;54,225;55,118;53,033;57,502;62,269;91,058;147,848;210,719;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/06/1992;;1;1;253,38;22,345;82,675;2;28;1;1;1;;0;247,29;253,38;238,279;210,719;190,023;166,441;147,848;126,829;97,995;83,407;68,824;61,673;53,629;49,16;40,818;37,54;35,157;33,369;31,284;29,794;28,006;26,814;26,219;25,325;24,729;23,835;23,537;22,345;28,304;47,67;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/07/1992;;1;1;130,233;34,263;69,607;19;15;1;1;1;;0;56,906;57,8;55,417;53,033;50,65;51,245;58,396;57,8;54,523;50,65;47,074;42,009;37,838;35,753;34,263;55,118;102,06;129,094;130,233;125,703;121,243;104,119;94,995;82,471;76,955;71,609;67,036;65,546;64,652;63,759;59,886;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/08/1992;;1;1;119,04;47,67;87,253;4;31;1;1;1;;0;60,779;58,992;113,61;119,04;114,687;108,292;99,004;90,086;88,154;97,995;108,292;107,242;113,61;111,469;105,156;97,995;86,241;93,017;94,004;92,035;81,54;72,488;74,261;79,692;76,955;70,611;66,44;64,951;60,481;50,054;47,67;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/1992;;1;1;46,478;26,814;37,471;3;30;1;1;1;;0;43,499;42,903;46,478;46,478;44,989;44,095;42,307;38,732;38,136;36,05;35,753;37,242;39,626;38,732;38,136;37,54;36,646;35,753;36,646;35,157;33,667;30,986;29,198;27,708;36,944;42,009;38,136;34,263;29,496;26,814;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/1992;;1;1;46,18;16,387;25,863;18;26;1;1;1;;0;24,431;22,643;24,133;23,537;22,345;21,154;21,154;23,835;25,921;25,027;22,643;23,835;38,136;37,838;30,986;27,708;44,691;46,18;40,818;29,794;26,517;23,537;21,75;19,962;17,578;16,387;21,451;16,684;22,643;21,451;16,983;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/1992;;1;1;39,924;10,428;24,053;14;9;1;1;1;;0;16,684;14,599;22,941;27,708;25,325;21,75;19,366;11,322;10,428;15,195;13,407;28,602;39,03;39,924;38,434;26,814;25,921;26,219;23,239;18,77;14,897;20,558;19,962;19,068;13,705;39,03;38,434;33,667;30,39;26,219;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/1992;;1;1;42,307;7,746;17,665;2;31;1;1;1;;0;36,05;42,307;41,115;37,242;33,667;28,304;20,558;19,366;17,578;15,791;17,28;15,791;14,301;13,407;13,705;14,599;11,322;12,811;15,791;11,917;10,726;10,428;9,534;8,64;11,024;14,897;12,215;10,726;10,13;8,64;7,746;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/01/1993;;1;1;69,717;6,853;29,65;31;1;2;2;2;;0;6,853;7,15;6,853;11,62;16,089;24,729;23,835;23,239;28,006;31,581;42,307;46,478;49,16;46,478;41,413;38,136;36,646;32,475;28,602;23,239;24,729;33,965;34,859;29,496;24,431;23,239;22,345;23,239;22,643;45,584;69,717;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;
65025000;2;01/02/1993;;1;1;114,687;44,989;67,999;26;8;2;2;2;;0;67,334;71,207;75,154;74,261;68,526;61,673;49,458;44,989;50,947;56,906;56,31;53,629;50,054;49,458;50,054;47,67;58,694;60,779;61,077;58,098;59,588;68,526;84,347;99,004;109,347;114,687;106,197;95,99;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;;;;
65025000;2;01/03/1993;;1;1;79,692;33,071;49,539;1;15;1;1;1;;0;79,692;68,824;66,142;69,122;69,122;65,844;59,588;50,65;43,201;39,328;37,838;42,009;40,818;37,242;33,071;44,989;47,074;46,478;46,776;44,095;40,222;44,393;41,115;52,437;56,608;56,012;52,139;47,67;35,157;36,348;41,711;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/04/1993;;1;1;55,714;15,791;34,402;23;21;1;1;1;;0;44,691;41,711;38,434;34,263;33,965;44,989;46,18;43,201;43,499;41,115;38,434;29,496;28,006;25,325;22,643;22,345;24,133;19,962;17,578;16,387;15,791;43,201;55,714;54,821;50,65;42,903;36,05;32,177;23,239;21,154;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/1993;;1;1;141,867;14,897;55,779;16;2;1;1;1;;0;19,962;14,897;21,154;19,068;26,814;39,03;37,838;32,773;29,794;22,643;22,941;18,174;28,602;65,844;127,959;141,867;130,233;134,834;135,995;119,04;97,995;79,692;68,228;50,054;41,413;34,263;32,177;31,284;29,794;29,198;45,584;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
